sentPcktSize1,sentPcktSize2,sentPcktSize3,sentPcktSize4,sentPcktSize5,sentPcktSize6,sentPcktSize7,sentPcktSize8,sentPcktSize9,sentPcktSize10,rcvdPcktSize1,rcvdPcktSize2,rcvdPcktSize3,rcvdPcktSize4,rcvdPcktSize5,rcvdPcktSize6,rcvdPcktSize7,rcvdPcktSize8,rcvdPcktSize9,rcvdPcktSize10,label,sentInterPcktDelay1,sentInterPcktDelay2,sentInterPcktDelay3,sentInterPcktDelay4,sentInterPcktDelay5,sentInterPcktDelay6,sentInterPcktDelay7,sentInterPcktDelay8,sentInterPcktDelay9,rcvdInterPcktDelay1,rcvdInterPcktDelay2,rcvdInterPcktDelay3,rcvdInterPcktDelay4,rcvdInterPcktDelay5,rcvdInterPcktDelay6,rcvdInterPcktDelay7,rcvdInterPcktDelay8,rcvdInterPcktDelay9
44,40,185,40,40,40,40,40,166,40,44,40,1250,1250,1250,1250,381,91,40,1165,smart-bulb,0.1230001449584961,0.10500001907348633,0.02299976348876953,0.006000041961669922,0.0,0.023999929428100586,0.11299991607666016,0.2470002174377441,0.0,0.22699999809265134,0.004999876022338867,0.0010001659393310547,0.023999929428100586,0.0,0.023999929428100586,0.3640003204345703,0.1399998664855957,0.0839998722076416
60,40,475,40,40,40,91,202,299,40,52,40,126,46,85,40,40,1239,40,71,motion-sensor,0.01399993896484375,0.003999948501586914,0.01399993896484375,0.0,0.0010001659393310547,0.003000020980834961,0.05099987983703613,0.7790002822875977,0.0,0.018000125885009766,0.0,0.0,0.0010001659393310547,0.05399990081787109,0.014999866485595703,0.7539999485015869,0.023999929428100586,0.0010001659393310547
60,40,475,40,40,40,91,202,299,40,52,40,126,46,85,40,40,1238,40,71,motion-sensor,0.017999887466430664,0.0009999275207519533,0.023000001907348636,0.0009999275207519533,0.002000093460083008,0.0019998550415039067,0.05700016021728516,1.9449999332427976,0.0010001659393310547,0.020000219345092773,0.0,0.0,0.0,0.06699991226196289,0.017999887466430664,1.8910000324249268,0.0540001392364502,0.0
60,40,475,40,40,40,91,202,40,40,52,40,126,46,85,40,40,40,40,40,motion-sensor,0.035000085830688484,0.002000093460083008,0.01399993896484375,0.0,0.0009999275207519533,0.01600027084350586,0.06399989128112793,5.013999938964844,5.019999980926514,0.037999868392944336,0.0,0.0,0.0,0.07000017166137695,0.02499985694885254,5.0,5.01200008392334,5.019999980926514
60,40,475,40,40,40,52,91,202,40,52,40,126,46,85,85,40,40,40,40,motion-sensor,0.01399993896484375,0.006000041961669922,0.03899979591369629,0.0010001659393310547,0.0,0.0,0.006999731063842773,0.08100008964538574,5.015000104904175,0.026000022888183597,0.0,0.0,0.0,0.01699995994567871,0.059999942779541016,0.04499983787536621,4.999000310897827,5.011999845504762
233,52,233,52,52,121,121,121,0,0,52,830,52,830,158,52,158,52,158,52,smart-plug,0.02599978446960449,4.302999973297118,0.17100024223327634,45.882999897003174,0.004999876022338867,235.8639998435974,235.87600016593933,600.0,600.0,0.006000041961669922,4.363999843597412,0.1100001335144043,45.88300013542175,0.029999971389770508,235.83899998664856,0.019999980926513672,235.85600018501282,0.020999908447265625
44,40,185,40,40,40,40,166,40,40,44,40,1492,1492,1492,865,865,91,40,1165,smart-bulb,0.02499985694885254,0.08000016212463379,0.026000022888183597,0.023999929428100586,0.003999948501586914,0.0,0.3919999599456787,0.0,0.0,0.10500001907348633,0.026000022888183597,0.0,0.0,0.028000354766845703,0.29199981689453125,0.09999990463256836,0.09999990463256836,0.04600024223327637
44,40,185,40,40,40,40,166,40,40,44,40,1492,1492,1492,865,91,40,1166,40,smart-bulb,0.11599993705749513,0.10400009155273438,0.023999929428100586,0.006000041961669922,0.002000093460083008,0.01699972152709961,0.3740003108978272,0.0,0.029999971389770508,0.2200000286102295,0.003000020980834961,0.0,0.020999908447265625,0.01100015640258789,0.38899993896484375,0.1269998550415039,0.03300023078918457,0.03899979591369629
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.10300016403198242,54.075000047683716,0.17299985885620114,55.0090000629425,0.10500001907348633,52.746000051498406,0.05700016021728516,53.69399976730347,0.03600001335144043,54.178000211715705,55.18299984931946,52.84999990463257,53.75100016593933,53.74000000953674,53.71299982070923,53.720999956130974,54.183000326156616,54.185999631881714
456,414,664,174,398,472,430,696,174,398,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.069000244140625,0.02199959754943848,0.037000179290771484,0.06699991226196289,0.016000032424926758,0.0820000171661377,0.01100015640258789,0.03699970245361328,0.04600024223327637,0.06799983978271484,0.02200007438659668,0.037999868392944336,0.06599998474121094,0.01600027084350586,0.08299970626831055,0.009999990463256836,0.037000179290771484,0.04600000381469727
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.8239998817443848,5.019999980926514,5.015000104904175,5.009999990463257,5.01200008392334,5.015000104904175,5.02899980545044,5.011000156402588,5.0239999294281015,1.81000018119812,5.014999866485597,5.015000104904175,5.016000032424927,5.01099967956543,5.01200008392334,5.015000104904175,5.027999877929688,5.010999917984009
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.02299976348876953,235.86500000953674,0.019999980926513672,235.8400001525879,0.020999908447265625,600.0,600.0,600.0,600.0,235.8870000839233,235.86099982261658,600.0,600.0,600.0,600.0,600.0,600.0,600.0
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.09400010108947754,54.08299970626831,0.08500003814697266,54.0550000667572,0.035000085830688484,54.13900017738342,0.09799981117248537,54.085999965667725,0.048000097274780266,54.17699980735779,54.139000415802,54.17399978637695,54.18400001525879,54.16400003433228,54.18599987030029,54.20100021362305,54.19000005722046,54.17699980735779
254,1460,1460,1460,1460,1182,238,1460,1460,774,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.0009999275207519533,0.0,0.0,0.0,0.01699995994567871,0.02200007438659668,0.06100010871887208,0.0,0.0,0.0010001659393310547,0.0,0.018000125885009766,0.021999835968017575,0.059999942779541016,0.0,0.032000064849853516,0.10600018501281737,0.0009996891021728516
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.563999891281128,5.013000249862671,5.0189998149871835,5.021000146865845,5.01099967956543,5.01800012588501,5.011999845504762,5.009999990463257,5.019000291824341,3.5470001697540283,5.016000032424927,5.011000156402588,5.027999877929688,5.01200008392334,5.015999794006348,5.01200008392334,5.01200008392334,5.015999794006348
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.10599994659423828,54.06699991226196,0.06599998474121094,54.12800025939941,0.15000009536743164,54.02999997138977,0.06299972534179688,53.68799996376038,0.0820000171661377,54.1729998588562,54.1949999332428,54.17900037765503,53.75,53.73699975013733,54.19600009918213,54.18400001525879,54.2020001411438,54.20199966430664
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.023999929428100586,235.84599995613098,0.021000146865844727,235.84899997711184,0.019999980926513672,600.0,600.0,600.0,600.0,235.86899995803836,235.8710000514984,600.0,600.0,600.0,600.0,600.0,600.0,600.0
766,1460,1460,1460,1460,1460,1460,1460,1460,1460,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.0019998550415039067,0.0,0.0,0.0,0.0,0.0,0.0010001659393310547,0.0,0.018000125885009766,0.002000093460083008,0.020999670028686523,0.0010001659393310547,0.0009999275207519533,0.0,0.0010001659393310547,0.0,0.006999731063842773,0.006000041961669922
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.14400005340576172,5.013000011444092,5.0179998874664316,5.013000249862671,5.019999980926514,5.011999607086182,5.016000270843506,5.01200008392334,5.011999845504762,0.13100004196166992,5.011999845504762,5.016000032424927,5.016000032424927,5.016000032424927,5.016000032424927,5.015999794006348,5.01200008392334,5.01200008392334
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,212,smart-bulb,0.07500004768371582,54.11299967765808,0.12200021743774415,54.06299996376038,0.09599995613098143,54.07399988174439,0.03600001335144043,54.17799997329712,0.05800008773803711,54.18799996376038,54.18499994277954,54.17000007629394,54.21399998664856,54.147000074386604,54.194000005722046,54.13599991798401,54.18799996376038,36.704999923706055
1460,648,398,270,254,222,1460,674,254,254,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.0,0.01100015640258789,0.037000179290771484,0.009999990463256836,0.017999887466430664,0.0,0.039999961853027344,0.034999847412109375,0.021000146865844727,0.009999990463256836,0.03699994087219238,0.009999990463256836,0.018000125885009766,0.039999961853027344,0.035000085830688484,0.021000146865844727,0.009999990463256836,0.04699969291687012
158,52,158,52,52,830,52,830,158,52,121,121,233,52,233,52,52,121,0,0,smart-plug,0.021999835968017575,235.85200023651126,0.02200007438659668,134.10500001907351,0.02599978446960449,7.514000177383423,0.055999755859375,93.89400029182434,0.020999670028686523,235.87299990653992,134.10700011253357,0.08600020408630371,7.414999961853027,0.11500000953674315,93.89399981498718,0.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.7769999504089355,5.016999959945679,5.01200008392334,5.011000156402588,5.016000032424927,5.011999845504762,5.013000011444092,5.019000053405762,5.012999773025513,1.7630000114440918,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927,5.016000032424927
44,40,185,40,40,40,40,166,40,40,44,40,1492,1492,1492,865,865,91,40,1166,smart-bulb,0.026000022888183597,0.07799983024597168,0.02500009536743164,0.002000093460083008,0.0009999275207519533,0.021999835968017575,0.3660001754760742,0.0,0.0,0.10400009155273438,0.0019998550415039067,0.0009999275207519533,0.02200007438659668,0.003000020980834961,0.31399989128112793,0.07400012016296388,0.1359999179840088,0.03099989891052246
44,40,185,40,40,40,40,40,166,40,44,40,1250,1250,1250,1250,381,91,40,1158,smart-bulb,0.023999929428100586,0.06499981880187987,0.02400040626525879,0.004999876022338867,0.0,0.019999980926513672,0.1119999885559082,0.2660000324249268,0.002000093460083008,0.08899998664855957,0.005000114440917969,0.0,0.018999814987182617,0.005000114440917969,0.0,0.4010000228881836,0.122999906539917,0.01399993896484375
60,40,475,40,40,40,91,202,40,40,52,40,126,46,85,40,40,40,40,40,motion-sensor,0.035000085830688484,0.0009999275207519533,0.02500009536743164,0.002000093460083008,0.0,0.003999948501586914,0.05299973487854004,5.012000322341919,5.008999824523926,0.034999847412109375,0.0,0.0,0.0,0.07000017166137695,0.014999866485595703,4.996999740600586,5.011000156402588,5.015000104904175
1026,334,1460,494,398,706,286,1460,366,398,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.02599978446960449,0.0,0.018000125885009766,0.017999887466430664,0.03900003433227539,0.024000167846679688,0.0009996891021728516,0.018000364303588867,0.017999649047851562,0.026000261306762692,0.017999649047851562,0.01900029182434082,0.03900003433227539,0.02299976348876953,0.01900005340576172,0.018000125885009766,0.05299997329711914,0.192000150680542
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.04600024223327637,54.103000164031975,0.13299989700317386,54.02299976348877,0.11300015449523924,54.061999797821045,0.5099999904632568,53.19700026512146,0.0689997673034668,54.1489999294281,54.1560001373291,54.53699970245361,53.34500002861023,54.178000211715705,54.20799994468689,54.151000022888184,54.17799997329712,54.16300010681152
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.026000022888183597,235.82899975776672,0.02500009536743164,235.83800029754642,0.02899980545043945,600.0,600.0,600.0,600.0,235.8550000190735,235.86400032043457,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.4879999160766602,5.010999917984009,5.016000032424927,5.011999845504762,5.011000156402588,5.0239999294281015,5.010999917984009,5.013000011444092,5.016999959945679,1.4749999046325684,5.011000156402588,5.016000032424927,5.011999845504762,5.010999917984009,5.016000032424927,5.019000053405762,5.01200008392334,5.011999845504762
206,1164,664,286,1036,398,818,552,350,222,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.019999980926513672,0.019999980926513672,0.10500001907348633,0.021000146865844727,0.06100010871887208,0.0559999942779541,0.019999980926513672,0.0410001277923584,0.017999887466430664,0.020000219345092773,0.018999814987182617,0.10600018501281737,0.019999980926513672,0.10199975967407228,0.019999980926513672,0.016000032424926758,0.0410001277923584,0.01699995994567871
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.034999847412109375,54.128999948501594,0.10400032997131348,54.069000005722046,0.0709998607635498,54.126999855041504,0.1010000705718994,54.10500001907349,0.12600016593933105,54.164000272750854,54.1729998588562,54.19899988174439,54.206000089645386,54.19799995422363,54.17300009727478,54.15499997138977,54.195000171661384,54.21299982070923
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.019999980926513672,235.84199976921082,0.02500009536743164,235.8380000591278,0.023000001907348636,600.0,600.0,600.0,600.0,235.8620002269745,235.86500000953674,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.2100000381469727,5.017000198364258,5.011999845504762,5.01200008392334,5.017000198364258,5.01099967956543,5.016000032424927,5.011000156402588,5.016000032424927,3.193999767303467,5.016000032424927,5.016000270843506,5.011999607086182,5.012000322341919,5.014999866485597,5.011999845504762,5.016000032424927,5.01200008392334
52,52,52,52,52,52,52,52,52,52,1022,142,914,238,802,1006,398,254,398,302,nest-security-camera,0.03899979591369629,0.07600021362304688,0.018999814987182617,0.043000221252441406,0.04199981689453125,0.017000198364257812,0.039999961853027344,0.05900001525878906,0.010999917984008787,0.07599997520446777,0.017999887466430664,0.04400014877319336,0.04200005531311035,0.01699972152709961,0.039000272750854485,0.059999942779541016,0.010999917984008787,0.029000043869018555
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.08699989318847656,54.07800006866455,0.0560002326965332,54.11699962615967,0.11800026893615725,54.08799982070923,0.04500007629394531,54.95099997520447,0.10400009155273438,54.16499996185303,54.17400002479553,54.20499992370606,54.996000051498406,53.319000005722046,54.18199992179871,54.17799997329712,54.188999891281135,54.1630003452301
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.023999929428100586,235.84500002861026,0.03600001335144043,235.8129999637604,0.021000146865844727,600.0,600.0,600.0,600.0,235.86999988555908,235.84899997711184,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.03699994087219238,5.014999866485597,5.013999938964844,5.013000249862671,5.011999845504762,5.016000032424927,5.013000249862671,5.01099967956543,5.017000198364258,0.02300024032592773,5.011999845504762,5.014999866485597,5.016000032424927,5.012000322341919,5.0159995555877686,5.012000322341919,5.01200008392334,5.014999866485597
190,398,552,398,1282,190,398,270,1460,1460,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.06400012969970703,0.010999917984008787,0.06800031661987305,0.0429997444152832,0.017000198364257812,0.03299975395202637,0.12400007247924805,0.002000093460083008,0.0,0.06100010871887208,0.012000083923339844,0.06699991226196289,0.043999910354614265,0.016000032424926758,0.03600001335144043,0.12200021743774415,0.0009996891021728516,0.002000093460083008
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.14399981498718262,54.011000156402595,0.08999991416931152,54.098000049591064,0.14400029182434082,54.012999773025506,0.10500001907348633,54.092000007629395,0.037999868392944336,54.154000043869026,54.18999981880188,54.15499997138977,54.19800019264221,54.146999835968025,54.186000108718865,53.71399998664856,54.153000116348274,54.20099973678589
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.7179996967315674,5.012000322341919,5.0299999713897705,5.011999845504762,5.038999795913696,5.011000156402588,5.019999980926514,5.013000249862671,5.020999670028687,1.6979999542236328,5.016000032424927,5.015000104904175,5.028000116348267,5.011999845504762,5.038999795913696,5.016000032424927,5.016000270843506,5.014999866485597
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.02899980545043945,235.83200025558472,0.020999908447265625,235.84699988365173,0.021000146865844727,600.0,600.0,600.0,600.0,235.85999989509583,235.867999792099,600.0,600.0,600.0,600.0,600.0,600.0,600.0
334,142,552,446,334,398,472,206,398,350,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.06400012969970703,0.009999990463256836,0.039999961853027344,0.010999917984008787,0.05700016021728516,0.019999980926513672,0.035000085830688484,0.04999995231628418,0.026999950408935547,0.06500005722045897,0.009999990463256836,0.03899979591369629,0.012000322341918944,0.055999755859375,0.02200007438659668,0.03399991989135742,0.049000024795532234,0.0280001163482666
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.07400012016296388,54.11999988555908,0.11300015449523924,54.06500005722046,0.06500005722045897,54.14399981498718,0.09199976921081544,54.05900025367737,0.0989999771118164,54.18900012969971,54.17900013923645,54.20799994468689,54.151000022888184,54.16499996185303,54.1800000667572,54.17499995231629,54.18299984931946,54.171000003814704
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.652999877929688,5.009999990463257,5.01200008392334,5.030999660491943,5.015000104904175,5.009999990463257,5.019999980926514,5.01200008392334,5.017000198364258,3.611000061035156,5.038999795913696,5.01200008392334,5.016000032424927,5.027999877929688,5.013000011444092,5.014000177383423,5.015999794006348,5.016000032424927
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.023999929428100586,235.8380000591278,0.030000209808349613,235.8349997997284,0.026999950408935547,600.0,600.0,600.0,600.0,235.8690004348755,235.86299967765808,600.0,600.0,600.0,600.0,600.0,600.0,600.0
1100,1022,1460,1460,1094,1086,398,1460,1460,968,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.017999887466430664,0.05800008773803711,0.003000020980834961,0.003999948501586914,0.014999866485595703,0.04200029373168945,0.0,0.0,0.016000032424926758,0.018000364303588867,0.06199979782104492,0.004000186920166016,0.01399993896484375,0.04199981689453125,0.0010001659393310547,0.016000032424926758,0.048999786376953125,0.018000364303588867
106,40,106,40,106,40,106,40,40,106,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.060999870300292976,54.132000207901,0.10299968719482422,54.07600021362305,0.07599997520446777,53.632999897003174,0.3810000419616699,0.0010001659393310547,53.81099987030029,54.191999673843384,54.17899990081787,53.7090003490448,0.2829997539520264,53.91000008583069,54.157999992370605,54.161999940872185,54.176000118255615,54.154000043869026
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.3680000305175781,5.013000011444092,5.010999917984009,5.014999866485597,5.021000146865845,5.019999980926514,5.013999938964844,5.013000249862671,5.011999607086182,0.3539998531341553,5.01200008392334,5.01200008392334,5.015999794006348,5.011000156402588,5.0239999294281015,5.016000032424927,5.016000032424927,5.01200008392334
142,978,638,398,584,398,600,462,398,238,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.020000219345092773,0.03699994087219238,0.06299996376037598,0.012000083923339844,0.06199979782104492,0.04200005531311035,0.01900005340576172,0.04200005531311035,0.05699992179870605,0.019999980926513672,0.03699994087219238,0.06400012969970703,0.011999845504760742,0.06100010871887208,0.0429997444152832,0.018000364303588867,0.04199981689453125,0.05699992179870605
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.023000001907348636,235.84500002861026,0.023000001907348636,235.84800004959104,0.02299976348876953,600.0,600.0,600.0,600.0,235.86699986457825,235.8710000514984,600.0,600.0,600.0,600.0,600.0,600.0,600.0
106,40,106,40,106,40,106,40,106,40,100,40,100,40,100,100,100,100,100,100,smart-bulb,0.1420001983642578,54.012999773025506,0.08900022506713867,54.07800006866455,0.08100008964538574,54.113999843597405,0.122999906539917,54.088000059127815,0.12800002098083496,54.19400024414063,0.0009999275207519533,54.12599992752075,0.0010001659393310547,54.19399976730347,54.2110002040863,54.21299982070923,54.19099998474121,54.17000007629394
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,2.055999994277954,5.01200008392334,5.016000032424927,5.011999845504762,5.013000249862671,5.01099967956543,5.01200008392334,5.016000032424927,5.011999845504762,2.0419998168945312,5.01200008392334,5.012000322341919,5.0159995555877686,5.012000322341919,5.01200008392334,5.011999845504762,5.016000032424927,5.01200008392334
414,398,142,882,190,398,366,382,398,520,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.019999980926513672,0.048999786376953125,0.015000104904174803,0.039999961853027344,0.049000024795532234,0.026999950408935547,0.009999990463256836,0.08299994468688965,0.02300024032592773,0.018999814987182617,0.051000118255615234,0.01399993896484375,0.039000272750854485,0.048999786376953125,0.0279998779296875,0.009999990463256836,0.0820002555847168,0.023999929428100586
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.019999980926513672,235.8460001945496,0.020999670028686523,236.0510001182556,0.02499985694885254,600.0,600.0,600.0,600.0,235.8659999370575,236.0719997882843,600.0,600.0,600.0,600.0,600.0,600.0,600.0
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.05099987983703613,54.1100001335144,0.3190000057220459,53.859999895095825,0.18400001525878906,53.563999891281135,0.05900001525878906,54.153000116348274,0.07799983024597168,54.16100001335144,0.2910001277923584,53.88800001144409,53.74899983406067,54.210999965667725,54.200000047683716,54.1800000667572,53.71499991416931,54.19000005722046
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.740000009536743,5.015000104904175,5.01200008392334,5.0189998149871835,5.0239999294281015,5.009999990463257,5.013000249862671,5.013999938964844,5.01200008392334,3.71399998664856,5.0239999294281015,5.016000032424927,5.016000032424927,5.016000032424927,5.0189998149871835,5.011999845504762,5.016000032424927,5.012000322341919
52,52,52,52,52,52,52,52,52,52,302,142,398,574,398,536,318,398,840,238,nest-security-camera,0.0,0.0010001659393310547,0.0,0.002000093460083008,0.0,0.013000011444091795,0.048000097274780266,0.011999845504760742,0.010999917984008787,0.048999786376953125,0.012000083923339844,0.010999917984008787,0.08900022506713867,0.009999990463256836,0.031999826431274414,0.043999910354614265,0.04500007629394531,0.04900026321411133
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020999908447265625,235.85000014305115,0.02300024032592773,235.83899974823,0.02500009536743164,600.0,600.0,600.0,600.0,235.86999988555908,235.8620002269745,600.0,600.0,600.0,600.0,600.0,600.0,600.0
106,40,106,40,106,40,106,40,40,106,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.13399982452392578,54.016000270843506,0.11899971961975098,54.06299996376038,0.07800030708312987,53.6419997215271,0.3780002593994141,0.0009996891021728516,53.81200003623962,54.15000009536743,54.18199992179871,53.71999979019165,0.2980003356933594,53.89299988746643,54.20099997520447,54.182000160217285,54.1659996509552,54.18500018119812
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.3259999752044678,5.009999990463257,5.022000074386597,5.009999990463257,5.0179998874664316,5.009999990463257,5.011000156402588,5.016000032424927,5.011999845504762,0.3110001087188721,5.010999917984009,5.016000032424927,5.016000032424927,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762
488,222,382,558,696,302,398,1460,1460,1460,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.03800010681152344,0.010999917984008787,0.05699992179870605,0.01900005340576172,0.03900003433227539,0.0989999771118164,0.0010001659393310547,0.0,0.0,0.037999868392944336,0.012000083923339844,0.0560002326965332,0.018999814987182617,0.039999961853027344,0.09800004959106444,0.0009999275207519533,0.0010001659393310547,0.0
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.026000022888183597,235.85199999809262,0.020999908447265625,235.86700010299683,0.021000146865844727,600.0,600.0,600.0,600.0,235.875,235.8879997730255,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.8620002269744875,5.015000104904175,5.013999938964844,5.010999917984009,5.015999794006348,5.011000156402588,5.013000011444092,5.015000104904175,5.01099967956543,1.8489997386932373,5.015000104904175,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927,5.011000156402588
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.11600017547607422,54.07099986076355,0.05900001525878906,54.14299988746643,0.09500002861022948,54.081000089645386,0.059999942779541016,53.66600012779236,0.057999849319458015,54.18700003623962,54.21299982070923,54.16600012779236,53.7260000705719,54.186000108718865,54.18499994277954,54.19199991226196,54.20199990272522,54.16700029373169
286,1460,1460,1460,1460,1460,1460,1460,1460,1460,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.002000093460083008,0.015999794006347656,0.0,0.0,0.0,0.0009999275207519533,0.0,0.0,0.0010001659393310547,0.017999887466430664,0.0010001659393310547,0.0,0.0010001659393310547,0.0009996891021728516,0.0,0.0,0.003000020980834961,0.0010001659393310547
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.4809997081756587,5.012000322341919,5.01200008392334,5.0219998359680185,5.013000011444092,5.013000011444092,5.026000022888184,5.009999990463257,5.011999845504762,3.461999893188477,5.016000032424927,5.01200008392334,5.011999845504762,5.019999980926514,5.016000032424927,5.016000032424927,5.019999980926514,5.012000322341919
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.09999990463256836,54.06299996376038,0.07299971580505371,54.127000093460076,0.1120002269744873,54.07999992370606,0.051999807357788086,54.14000010490418,0.09800028800964357,54.16299986839294,54.200000047683716,54.19200015068054,54.192999839782715,54.16600012779236,54.203999996185296,54.17499995231629,54.17399978637695,54.18400025367737
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.021000146865844727,235.856999874115,0.020999908447265625,235.85000014305115,0.020999908447265625,600.0,600.0,600.0,600.0,235.87700033187863,235.87099957466125,600.0,600.0,600.0,600.0,600.0,600.0,600.0
478,238,398,574,446,600,574,270,398,558,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.021999835968017575,0.037000179290771484,0.06200003623962402,0.031999826431274414,0.012000083923339844,0.019999980926513672,0.059999942779541016,0.01699995994567871,0.03600001335144043,0.02200007438659668,0.037000179290771484,0.06199979782104492,0.03200030326843262,0.01199960708618164,0.021000146865844727,0.059999942779541016,0.016000032424926758,0.03600025177001953
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.04500007629394531,4.967000246047974,5.016000032424927,5.015999794006348,5.01200008392334,5.01200008392334,5.015999794006348,5.014999866485597,5.017000198364258,0.03200030326843262,4.982999801635742,5.013000249862671,5.015999794006348,5.01200008392334,5.012999773025513,5.022000074386597,5.009000062942505,5.016000032424927
